ID,Quote,Author,Source,Rating,Tags,Source Type,Notes,Date Added
Q143,"The last of the human freedoms--to choose one's attitude in any given set of circumstances, to choose one's own way. Even under such circumstances, man can decide what shall become of him--mentally and spiritually.",Victor Frankl,Man's Search For Meaning,5,Attitude,,,2016-01-01
Q144,"Emotion, which is suffering, ceases to be suffering as soon as we form a clear and precise picture of it.",Victor Frankl,Man's Search For Meaning,4,Suffering,,,2016-01-01
Q145,The attempt to develop a sense of humor and to see things in a humorous light is some kind of trick learned while mastering the art of living.,Victor Frankl,Man's Search For Meaning,4,Optimism,,,2016-01-01
Q146,"If you picture Time as a straight line along which we have to travel, then you must view God as the whole page on which the line is drawn. God, from above or outside or all round, contains the whole line, and sees it all. He has infinite attention to spare for each one of us. You are as much alone with Him as if you were the only being He had every created.",C.S. Lewis,Mere Christianity,4,God,,,2016-01-01
Q147,"Daily praying and religious reading and churchgoing are necessary parts of the Christian life, because we have to be continually reminded of what we believe. Neither this belief nor any other will automatically remain alive in the mind. It must be fed.",C.S. Lewis,Mere Christianity,4,Faith,,,2016-01-01
Q148,Good and evil both increase at compound interest. The smallest good act today is the capture of a strategic point; while an apparently trivial indulgence in lust or anger today is the loss of a ridge or railway line.,C.S. Lewis,Mere Christianity,4,Consistency,,,2016-01-01
Q149,"It is the comparison that makes a man proud. Once the element of competition has gone, pride has gone.",C.S. Lewis,Mere Christianity,4,Pride,,,2016-01-01
Q150,"Every one says forgiveness is a lovely idea, until they have someone or something to forgive.",C.S. Lewis,Mere Christianity,4,Forgiveness,,,2016-01-01
Q151,"Being as harmless as doves and as wise as serpents means having a child's heart, but a grown-up's head.",C.S. Lewis,Mere Christianity,4,Character,,,2016-01-01
Q152,"Here is another thing that used to puzzle me. Is it not frightfully unfair that this new life should be confined to people who have heard of Christ and been able to believe in Him? We don't know God's plans. But in the meantime, if you are worried about the people outside, the most unreasonable thing you can do is to remain outside yourself.",C.S. Lewis,Mere Christianity,4,Religion,,,2016-01-01
Q153,"I am trying to prevent anyone saying the really foolish thing that people often say about Him: 'I'm ready to accept Jesus as a great moral teacher; but I don't accept His claim to be God.' You must make your choice. Either this man was, and is, the Son of God: or else a madman or something worse.",C.S. Lewis,Mere Christianity,,Religion,,,2016-01-01
Q154,"Reality, in fact, is usually something you could not have guessed. That is one of the reasons I believe Christianity. It is a religion you could not have guessed. If it offered us just the kind of universe we had always expected, I should feel we were making it up. But, in fact, it is not the sort of thing anyone would have made up. It has just that queer twist about it that real things have.",C.S. Lewis,Mere Christianity,4,Religion,,,2016-01-01
Q155,The Moral Law tells us the tune we have to play: our instincts are merely the keys.,C.S. Lewis,Mere Christianity,4,Morality,,,2016-01-01
Q156,"I think all Christians would agree with me if I said that though Christianity seems at first to be all about morality, all about duties and rules and guilt and virtue, yet it leads you on, out of that into something beyond: to a point where they are not thinking about it. They are too busy looking at the source from which it comes.",C.S. Lewis,Mere Christianity,5,Religion,,,2016-01-01
Q157,"If you have really handed yourself over to Him, it must follow that you are trying to obey Him. But trying in a new way, a less worried way. Not doing these things in order to be saved, but because he has begun to save you already. Not hoping to get to Heaven as a reward for your actions, but inevitably wanting to act in a certain way because a first faint gleam of Heaven is already inside of you.",C.S. Lewis,Mere Christianity,5,Religion,,,2016-01-01
Q158,"Now Faith, is the art of holding on to things your reason has once accepted, in spite of your changing moods. Consequently one must train the habit of Faith, else he will just be a creature dithering to and fro, with his beliefs really dependent on the weather and the state of his digestion.",C.S. Lewis,Mere Christianity,5,Faith,,,2016-01-01
Q159,"Most people, if they had really learned to look into their own hearts, would know that they do want, and want acutely, something that cannot be had in this world.",C.S. Lewis,Mere Christianity,5,Purpose,,,2016-01-01
Q160,Aim at Heaven and you will get earth thrown in: aim at earth and you will get neither.,C.S. Lewis,Mere Christianity,5,Spirituality,,,2016-01-01
Q161,"Do not waste time bothering whether you love your neighbor; act as if you did. As soon as we do this we find one of the great secrets. When you are behaving as if you loved someone, you will presently come to love him.",C.S. Lewis,Mere Christianity,5,Love,,,2016-01-01
Q162,We might thing that God wanted simply obedience to a set of rules: whereas He really wants people of a particular sort.,C.S. Lewis,Mere Christianity,5,Character,,,2016-01-01
Q163,The truth is that right actions done for the wrong reason do not help build the internal quality or character of virtue--but it is this character that really matters.,C.S. Lewis,Mere Christianity,5,Character,,,2016-01-01
Q164,By analyzing baseball statistics you could see through a lot of the baseball nonsense. Everything from on-field strategies to player evaluation is better conducted by scientific investigation than by reference to the collective wisdom of old baseball men.,Michael Lewis,Moneyball,,Data,,,2016-01-01
Q165,The A's created a baseball culture around a single baseball statistic: on-base percentage.,Michael Lewis,Moneyball,,Book Summary,,,2016-01-01
Q166,"Job interviews are magic shows. You need to fight whatever you feel in them that make you feel charmed and rely on the data. Interviews are simply to verify the person is normal, not to make the final decision. Find someone who did extremely well in school which proves self-motivation and ability to pay attention to details and deadlines.",Michael Lewis,Moneyball,,Career,,,2016-01-01
Q167,"What is so delicious as a just and firm encounter of two, in a thought, in a feeling? How beautiful, on their approach to this beating heart, the steps and forms of the gifted and the true! The moment we indulge our affections, the earth is metamorphosed.",Ralph Waldo Emerson,"My Friend, My friend",4,Friendship,,,2016-01-01
Q168,"Trust men, and they will be true to you; treat them greatly and they will show themselves great.",Ralph Waldo Emerson,Nature and Other Essays,4,Influence,,,2016-01-01
Q169,"On the most profitable lie, the course of events presently lays a destructive tax.",Ralph Waldo Emerson,Nature and Other Essays,5,Integrity,,,2016-01-01
Q170,"It is disgraceful to fly to events for confirmation of our truth and worth. The real victory is celebrated by serenity, which is joy fixed or habitual.",Ralph Waldo Emerson,Nature and Other Essays,4,Self-esteem,,,2016-01-01
Q171,"The reason why we feel one man's presence, and do not feel another's, is as simple as gravity. Truth is the summit of being; justice is the application of it to affairs. All individual natures stand in a scale, according to the purity of character in them.",Ralph Waldo Emerson,Nature and Other Essays,5,Character,,,2016-01-01
Q172,"Our souls are not hungry for fame, comfort, wealth, or power. Those rewards create almost as many problems as they solve. Our souls are hungry for meaning, for the sense that we have figured out how to live so that our lives matter so the world will at least be a little bit different for our having passed through it.",Rabbi Harold Kushner,Never Eat Alone,,Purpose,,,2016-01-01
